idOrden;idProducto;cantidadDevuelta;fechaDevolucion;motivoDevolucion;resolucion
99864;11045;1;11/21/2019;Producto o tamaño incorrecto;Reembolso
6570;2651;2;11/22/2019;Producto o tamaño incorrecto;Crédito de la tienda
13995;11271;1;11/22/2019;Cambio de idea o insatisfacción personal;Reembolso
6570;13796;3;11/23/2019;Producto o tamaño incorrecto;Reembolso
26886;9611;1;11/23/2019;Producto dañado o defectuoso;Crédito de la tienda
39228;9246;4;11/23/2019;Producto o tamaño incorrecto;Intercambio por nuevos productos
77762;8829;3;11/23/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
5765;3078;1;11/24/2019;Producto dañado o defectuoso;Intercambio por variante
21024;12088;2;11/24/2019;Producto o tamaño incorrecto;Intercambio por variante
63163;14573;2;11/25/2019;Producto dañado o defectuoso;Intercambio por variante
68418;3336;6;11/25/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
99194;696;3;11/25/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
4901;1919;1;11/26/2019;Producto dañado o defectuoso;Reembolso
5765;2094;5;11/26/2019;Producto o tamaño incorrecto;Reembolso
37170;12109;2;11/27/2019;Producto o tamaño incorrecto;Reembolso
38137;7977;2;11/27/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
54503;1644;1;11/27/2019;Producto dañado o defectuoso;Crédito de la tienda
57223;1061;2;11/27/2019;Cambio de idea o insatisfacción personal;Crédito de la tienda
57898;5421;5;11/27/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
33613;10964;2;11/28/2019;Producto dañado o defectuoso;Crédito de la tienda
51511;11573;2;11/28/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
80998;165;3;11/28/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
33344;12965;3;11/29/2019;Producto dañado o defectuoso;Crédito de la tienda
78075;2486;6;11/29/2019;Producto o tamaño incorrecto;Intercambio por variante
91534;1647;2;11/29/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
93600;5016;2;11/29/2019;Producto o tamaño incorrecto;Intercambio por variante
28207;195;1;11/30/2019;Producto dañado o defectuoso;Reembolso
44699;7577;1;11/30/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
71404;6325;1;11/30/2019;Producto o tamaño incorrecto;Crédito de la tienda
26298;3979;6;12/1/2019;Producto o tamaño incorrecto;Intercambio por variante
37902;2573;6;12/1/2019;Producto o tamaño incorrecto;Reembolso
54503;3174;10;12/1/2019;Producto o tamaño incorrecto;Reembolso
77393;6439;1;12/1/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
87145;7705;2;12/1/2019;Producto dañado o defectuoso;Intercambio por variante
9463;4330;2;12/2/2019;Producto dañado o defectuoso;Reembolso
68123;947;1;12/2/2019;Producto o tamaño incorrecto;Intercambio por nuevos productos
74867;4606;5;12/2/2019;Cambio de idea o insatisfacción personal;Reembolso
26187;14314;1;12/3/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
38137;14112;5;12/3/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
14338;11852;2;12/4/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
46657;5289;7;12/4/2019;Cambio de idea o insatisfacción personal;Crédito de la tienda
94123;1755;1;12/4/2019;Producto o tamaño incorrecto;Reembolso
68109;8097;3;12/5/2019;Producto o tamaño incorrecto;Reembolso
89557;13367;9;12/5/2019;Producto dañado o defectuoso;Reembolso
52368;2552;8;12/6/2019;Producto dañado o defectuoso;Intercambio por variante
6627;8554;4;12/7/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
18895;4604;1;12/7/2019;Cambio de idea o insatisfacción personal;Reembolso
90687;8706;5;12/7/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
116;8421;3;12/8/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
9422;3385;6;12/8/2019;Producto dañado o defectuoso;Reembolso
26886;13094;1;12/8/2019;Cambio de idea o insatisfacción personal;Crédito de la tienda
59335;5704;2;12/8/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
94123;3890;3;12/8/2019;Producto dañado o defectuoso;Reembolso
2713;6229;9;12/9/2019;Producto o tamaño incorrecto;Reembolso
8719;6248;3;12/9/2019;Producto dañado o defectuoso;Reembolso
18895;9178;1;12/9/2019;Cambio de idea o insatisfacción personal;Crédito de la tienda
25762;4323;3;12/9/2019;Cambio de idea o insatisfacción personal;Crédito de la tienda
65508;5306;1;12/9/2019;Producto o tamaño incorrecto;Crédito de la tienda
97028;8028;1;12/9/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
26900;6019;5;12/10/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
47376;6301;1;12/10/2019;Producto dañado o defectuoso;Crédito de la tienda
26657;5629;5;12/11/2019;Producto o tamaño incorrecto;Reembolso
29168;6363;1;12/11/2019;Producto o tamaño incorrecto;Crédito de la tienda
36393;11529;2;12/11/2019;Producto o tamaño incorrecto;Crédito de la tienda
78075;8174;9;12/11/2019;Producto dañado o defectuoso;Intercambio por variante
97285;13977;6;12/12/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
17636;12891;8;12/13/2019;Producto o tamaño incorrecto;Crédito de la tienda
92471;3807;6;12/13/2019;Producto o tamaño incorrecto;Intercambio por variante
9273;630;5;12/14/2019;Producto o tamaño incorrecto;Crédito de la tienda
82810;8705;2;12/14/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
24022;2455;4;12/15/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
24023;6047;3;12/15/2019;Producto o tamaño incorrecto;Reembolso
34933;5315;8;12/15/2019;Producto o tamaño incorrecto;Intercambio por variante
8368;13306;3;12/16/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
31425;11617;2;12/16/2019;Producto o tamaño incorrecto;Intercambio por variante
53092;4460;1;12/16/2019;Producto o tamaño incorrecto;Intercambio por variante
94685;10363;10;12/16/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
30702;3228;6;12/17/2019;Producto o tamaño incorrecto;Reembolso
74867;425;1;12/17/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
89968;142;1;12/17/2019;Producto dañado o defectuoso;Crédito de la tienda
97285;3223;5;12/17/2019;Cambio de idea o insatisfacción personal;Reembolso
97364;842;2;12/17/2019;Producto o tamaño incorrecto;Crédito de la tienda
12545;2165;5;12/18/2019;Producto dañado o defectuoso;Reembolso
27065;13477;2;12/18/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
95106;1680;4;12/18/2019;Producto o tamaño incorrecto;Crédito de la tienda
18681;6804;2;12/19/2019;Producto dañado o defectuoso;Crédito de la tienda
37950;4087;2;12/19/2019;Producto o tamaño incorrecto;Reembolso
49096;3431;2;12/19/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
67625;10318;7;12/19/2019;Producto dañado o defectuoso;Crédito de la tienda
94824;2213;1;12/19/2019;Cambio de idea o insatisfacción personal;Reembolso
64147;13704;1;12/20/2019;Cambio de idea o insatisfacción personal;Crédito de la tienda
15634;372;3;12/21/2019;Producto o tamaño incorrecto;Crédito de la tienda
30731;4033;1;12/21/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
38665;10815;5;12/21/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
90939;2864;1;12/21/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
98944;8456;5;12/21/2019;Producto dañado o defectuoso;Reembolso
6638;2859;11;12/22/2019;Cambio de idea o insatisfacción personal;Reembolso
88566;7557;11;12/22/2019;Cambio de idea o insatisfacción personal;Reembolso
17001;7824;1;12/25/2019;Producto dañado o defectuoso;Intercambio por variante
33917;11306;4;12/25/2019;Producto o tamaño incorrecto;Intercambio por nuevos productos
56032;3036;2;12/25/2019;Producto dañado o defectuoso;Intercambio por variante
82839;12332;11;12/25/2019;Producto o tamaño incorrecto;Intercambio por nuevos productos
89968;7664;2;12/25/2019;Producto o tamaño incorrecto;Intercambio por variante
90939;13842;2;12/25/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
634;1902;4;12/26/2019;Cambio de idea o insatisfacción personal;Reembolso
48735;7860;3;12/26/2019;Producto dañado o defectuoso;Intercambio por nuevos productos
72823;9739;11;12/26/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
634;7637;2;12/27/2019;Producto dañado o defectuoso;Crédito de la tienda
15475;8728;8;12/27/2019;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
25098;8995;4;12/27/2019;Producto o tamaño incorrecto;Intercambio por variante
90869;13956;3;12/27/2019;Producto dañado o defectuoso;Crédito de la tienda
91659;4309;2;12/27/2019;Producto o tamaño incorrecto;Crédito de la tienda
38622;2235;2;12/28/2019;Producto o tamaño incorrecto;Crédito de la tienda
57299;4906;5;12/28/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
64147;4594;1;12/29/2019;Producto dañado o defectuoso;Intercambio por variante
79379;2759;1;12/29/2019;Producto dañado o defectuoso;Crédito de la tienda
6496;4005;4;12/30/2019;Cambio de idea o insatisfacción personal;Intercambio por variante
60552;5959;5;12/30/2019;Producto dañado o defectuoso;Crédito de la tienda
68796;9911;3;12/31/2019;Producto dañado o defectuoso;Intercambio por variante
37737;14604;11;1/1/2020;Producto dañado o defectuoso;Crédito de la tienda
71568;10821;5;1/1/2020;Producto dañado o defectuoso;Reembolso
19175;1901;3;1/2/2020;Producto dañado o defectuoso;Intercambio por variante
56963;7037;2;1/2/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
97022;6075;2;1/2/2020;Producto dañado o defectuoso;Intercambio por variante
41701;12940;1;1/3/2020;Producto dañado o defectuoso;Crédito de la tienda
42720;13089;2;1/3/2020;Cambio de idea o insatisfacción personal;Reembolso
90869;10291;2;1/3/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
19175;10734;1;1/4/2020;Producto o tamaño incorrecto;Intercambio por nuevos productos
42245;3816;1;1/4/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
99885;4247;4;1/4/2020;Producto dañado o defectuoso;Crédito de la tienda
9303;1915;2;1/5/2020;Producto o tamaño incorrecto;Reembolso
19078;6531;9;1/5/2020;Cambio de idea o insatisfacción personal;Reembolso
64762;13058;2;1/5/2020;Cambio de idea o insatisfacción personal;Reembolso
81536;11035;1;1/6/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
56618;5831;1;1/7/2020;Producto o tamaño incorrecto;Intercambio por variante
88011;11839;5;1/8/2020;Producto o tamaño incorrecto;Crédito de la tienda
81265;4731;1;1/9/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
3139;11282;1;1/10/2020;Producto o tamaño incorrecto;Intercambio por nuevos productos
46223;13752;8;1/10/2020;Producto o tamaño incorrecto;Intercambio por nuevos productos
4155;4141;1;1/11/2020;Producto dañado o defectuoso;Reembolso
12376;7617;1;1/11/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
29697;2886;10;1/11/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
89088;12656;2;1/11/2020;Producto o tamaño incorrecto;Intercambio por nuevos productos
99997;10732;4;1/11/2020;Producto o tamaño incorrecto;Intercambio por variante
41701;2332;5;1/12/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
50865;6237;1;1/12/2020;Producto dañado o defectuoso;Crédito de la tienda
77058;4800;4;1/12/2020;Producto dañado o defectuoso;Intercambio por variante
13007;13929;1;1/13/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
31116;6290;4;1/13/2020;Cambio de idea o insatisfacción personal;Reembolso
41036;4225;4;1/13/2020;Producto o tamaño incorrecto;Crédito de la tienda
41933;9460;1;1/13/2020;Producto o tamaño incorrecto;Intercambio por nuevos productos
12495;1746;2;1/14/2020;Producto o tamaño incorrecto;Reembolso
41701;1659;5;1/14/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
50986;1509;1;1/14/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
94507;1730;5;1/14/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
95830;9797;2;1/14/2020;Cambio de idea o insatisfacción personal;Intercambio por variante
4113;9087;6;1/15/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
47146;12371;4;1/15/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
97022;2587;3;1/16/2020;Producto dañado o defectuoso;Intercambio por variante
9144;3844;8;1/17/2020;Producto o tamaño incorrecto;Reembolso
51160;14616;4;1/17/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
15095;7218;7;1/18/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
66500;2161;8;1/18/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
71460;6827;1;1/18/2020;Cambio de idea o insatisfacción personal;Reembolso
26498;7458;4;1/19/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
67050;4665;7;1/19/2020;Producto o tamaño incorrecto;Crédito de la tienda
12994;4043;1;1/20/2020;Producto o tamaño incorrecto;Crédito de la tienda
36707;10423;1;1/20/2020;Producto dañado o defectuoso;Intercambio por variante
35369;11607;4;1/21/2020;Producto o tamaño incorrecto;Intercambio por variante
2979;123;3;1/22/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
23943;4960;7;1/22/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
66978;5310;2;1/22/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
67289;2476;1;1/22/2020;Producto o tamaño incorrecto;Reembolso
31564;5755;1;1/23/2020;Cambio de idea o insatisfacción personal;Intercambio por variante
12226;7062;3;1/25/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
48314;14637;3;1/25/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
20545;13770;1;1/26/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
34729;2078;1;1/26/2020;Producto dañado o defectuoso;Intercambio por variante
35843;11180;4;1/26/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
42149;2107;1;1/26/2020;Producto dañado o defectuoso;Crédito de la tienda
46704;9573;7;1/26/2020;Producto o tamaño incorrecto;Reembolso
63175;579;10;1/26/2020;Producto dañado o defectuoso;Intercambio por variante
68636;13780;3;1/26/2020;Cambio de idea o insatisfacción personal;Reembolso
34035;11960;7;1/27/2020;Producto dañado o defectuoso;Reembolso
73634;3072;11;1/27/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
23560;5008;4;1/28/2020;Producto o tamaño incorrecto;Crédito de la tienda
38218;3213;7;1/28/2020;Cambio de idea o insatisfacción personal;Intercambio por variante
59501;4435;1;1/28/2020;Cambio de idea o insatisfacción personal;Reembolso
95830;575;1;1/28/2020;Producto o tamaño incorrecto;Crédito de la tienda
5808;7239;7;1/29/2020;Producto dañado o defectuoso;Intercambio por variante
69578;10761;2;1/30/2020;Producto o tamaño incorrecto;Reembolso
48314;8483;4;1/31/2020;Cambio de idea o insatisfacción personal;Crédito de la tienda
81917;3425;11;1/31/2020;Cambio de idea o insatisfacción personal;Intercambio por variante
88585;10117;1;1/31/2020;Producto o tamaño incorrecto;Crédito de la tienda
93407;11917;2;1/31/2020;Producto o tamaño incorrecto;Intercambio por nuevos productos
97673;3201;7;1/31/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
36491;12872;12;2/1/2020;Cambio de idea o insatisfacción personal;Intercambio por variante
67171;9713;2;2/1/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
75208;7618;1;2/1/2020;Producto dañado o defectuoso;Reembolso
27727;6003;6;2/2/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
40505;4312;3;2/2/2020;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
43561;10834;6;2/2/2020;Cambio de idea o insatisfacción personal;Reembolso
82575;2760;1;2/2/2020;Producto dañado o defectuoso;Crédito de la tienda
43561;7524;7;2/3/2020;Cambio de idea o insatisfacción personal;Reembolso
48403;14176;5;2/3/2020;Producto dañado o defectuoso;Intercambio por nuevos productos
60796;637;4;2/3/2020;Producto o tamaño incorrecto;Intercambio por nuevos productos
